customer_id,recency,frequency,price_sum,price_mean,spend_90_total,spend_90_flag,pred_spend,pred_proba
868,-512,1,44.88,44.88,0.0,0.0,0.2705638,0.059639677
869,-512,1,49.98,49.98,0.0,0.0,0.2705638,0.059639677
870,-83,11,325.46,29.587272727272726,0.0,0.0,15.192937,0.22242244
871,-512,1,9.77,9.77,14.49,1.0,0.25094053,0.059639677
872,-512,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
873,-169,6,180.94,30.156666666666666,0.0,0.0,6.6714907,0.17136279
874,-28,6,177.78,29.63,0.0,0.0,7.837514,0.2269231
875,-512,1,16.99,16.99,0.0,0.0,0.25094053,0.059639677
876,-419,4,99.36,24.84,0.0,0.0,1.2094449,0.081820555
877,-512,1,14.99,14.99,0.0,0.0,0.25094053,0.059639677
878,-512,1,14.3,14.3,0.0,0.0,0.25094053,0.059639677
879,-512,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
880,-507,2,49.95,24.975,0.0,0.0,0.2705638,0.060734883
881,-43,5,270.85,54.17,0.0,0.0,5.740335,0.12743515
882,-320,3,54.64,18.213333333333335,0.0,0.0,1.807047,0.09208557
883,-505,1,36.99,36.99,0.0,0.0,0.34032434,0.059639677
884,-512,1,82.89,82.89,0.0,0.0,1.6231824,0.059639677
885,-512,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
886,-512,1,16.7,16.7,0.0,0.0,0.25094053,0.059639677
887,-85,13,1024.84,78.83384615384615,0.0,0.0,29.029394,0.24076016
888,-507,1,9.98,9.98,0.0,0.0,0.25094053,0.059639677
889,-491,2,33.349999999999994,16.674999999999997,0.0,0.0,0.30016133,0.060734883
890,-470,2,47.08,23.54,0.0,0.0,0.2705638,0.070325576
891,-456,4,118.30000000000001,29.575000000000003,37.97,1.0,0.7950494,0.091428116
892,-14,5,138.06,27.612000000000002,14.99,1.0,5.4555216,0.1868183
893,-512,1,109.28,109.28,0.0,0.0,0.23881301,0.059639677
894,-123,6,116.44,19.406666666666666,0.0,0.0,3.5625608,0.15233722
895,-393,2,37.71,18.855,0.0,0.0,0.8588898,0.06371312
896,-26,9,180.31,20.034444444444446,0.0,0.0,7.92834,0.20492432
897,-512,1,36.35,36.35,0.0,0.0,0.34032434,0.059639677
898,-512,1,14.99,14.99,0.0,0.0,0.25094053,0.059639677
899,-512,1,145.47,145.47,0.0,0.0,0.5013535,0.059639677
900,-512,1,28.33,28.33,0.0,0.0,0.29110354,0.059639677
901,-205,2,41.92,20.96,0.0,0.0,1.4087328,0.08448587
902,-512,1,20.54,20.54,0.0,0.0,0.29110354,0.059639677
903,-512,1,22.77,22.77,0.0,0.0,0.29110354,0.059639677
904,-484,3,45.28,15.093333333333334,0.0,0.0,0.33043897,0.060734883
905,-287,5,64.64,12.928,0.0,0.0,1.8567029,0.1356198
906,-512,1,38.76,38.76,0.0,0.0,0.34032434,0.059639677
907,-512,1,15.36,15.36,0.0,0.0,0.25094053,0.059639677
908,-512,1,0.0,0.0,0.0,0.0,0.25094053,0.059639677
909,-512,1,27.13,27.13,0.0,0.0,0.29110354,0.059639677
910,-9,14,283.40999999999997,20.243571428571425,0.0,0.0,15.619695,0.3056347
911,-512,1,42.67,42.67,0.0,0.0,0.3178913,0.059639677
912,-445,4,73.06,18.265,0.0,0.0,0.9889663,0.06491121
913,-512,1,12.77,12.77,0.0,0.0,0.25094053,0.059639677
914,-512,1,27.94,27.94,0.0,0.0,0.29110354,0.059639677
915,-159,4,82.17999999999999,20.544999999999998,0.0,0.0,4.9930625,0.13381507
916,-512,1,89.24,89.24,0.0,0.0,0.45007944,0.059639677
917,-512,1,8.97,8.97,0.0,0.0,0.25094053,0.059639677
918,-175,3,136.59,45.53,0.0,0.0,3.072078,0.10759881
919,-445,1,68.29,68.29,0.0,0.0,0.352373,0.059639677
920,-10,9,250.26,27.806666666666665,0.0,0.0,9.368847,0.22357234
921,-510,1,24.98,24.98,0.0,0.0,0.29110354,0.059639677
922,-509,1,47.48,47.48,0.0,0.0,0.2705638,0.059639677
923,-80,6,249.24,41.54,0.0,0.0,9.407043,0.16949005
924,-252,2,84.94,42.47,0.0,0.0,3.488701,0.12454021
925,-512,1,0.0,0.0,0.0,0.0,0.25094053,0.059639677
926,-153,3,134.94,44.98,0.0,0.0,3.072078,0.106351025
927,-148,4,327.36,81.84,0.0,0.0,15.930502,0.117262654
928,-399,3,103.36,34.45333333333333,0.0,0.0,1.3089762,0.07594177
929,-425,3,175.64000000000001,58.546666666666674,0.0,0.0,1.4688861,0.07229753
930,-481,3,74.02,24.673333333333332,0.0,0.0,0.7523333,0.060734883
931,-356,5,75.84,15.168000000000001,15.49,1.0,2.5801625,0.13073663
932,-79,2,25.44,12.72,0.0,0.0,2.624769,0.12324339
933,-419,7,392.03999999999996,56.005714285714284,0.0,0.0,0.18379672,0.11450219
934,-350,2,51.02,25.51,0.0,0.0,1.7897639,0.09582445
935,-512,1,24.98,24.98,0.0,0.0,0.29110354,0.059639677
936,-512,1,14.99,14.99,0.0,0.0,0.25094053,0.059639677
937,-506,1,16.36,16.36,0.0,0.0,0.25094053,0.059639677
938,-78,4,441.01,110.2525,0.0,0.0,11.546452,0.100439884
939,-512,1,14.9,14.9,0.0,0.0,0.25094053,0.059639677
940,-512,1,25.13,25.13,0.0,0.0,0.29110354,0.059639677
941,-90,7,135.27,19.324285714285715,0.0,0.0,4.623423,0.1464035
942,-117,3,52.3,17.433333333333334,0.0,0.0,1.780732,0.094039686
943,-448,2,34.98,17.49,0.0,0.0,0.30016133,0.062874526
944,-512,1,35.99,35.99,0.0,0.0,0.34032434,0.059639677
945,-184,5,93.63,18.726,0.0,0.0,2.6860266,0.12175425
946,-122,8,214.99,26.87375,0.0,0.0,7.730336,0.18759567
947,-476,2,74.23,37.115,0.0,0.0,0.6522955,0.060734883
948,-311,2,75.72,37.86,0.0,0.0,2.5010817,0.11446582
949,-512,1,45.69,45.69,0.0,0.0,0.2705638,0.059639677
950,-505,1,68.47,68.47,0.0,0.0,0.352373,0.059639677
951,-71,4,157.56,39.39,0.0,0.0,6.631556,0.1414951
952,-512,1,31.98,31.98,0.0,0.0,0.38947913,0.059639677
953,-512,1,15.36,15.36,0.0,0.0,0.25094053,0.059639677
954,-512,1,58.66,58.66,0.0,0.0,0.352373,0.059639677
955,-438,2,97.62,48.81,0.0,0.0,1.0572072,0.06316689
956,-512,1,34.69,34.69,0.0,0.0,0.34032434,0.059639677
957,-512,1,68.65,68.65,0.0,0.0,0.352373,0.059639677
958,-512,1,117.1,117.1,0.0,0.0,0.23881301,0.059639677
959,-510,1,17.9,17.9,0.0,0.0,0.25094053,0.059639677
960,-512,1,27.77,27.77,0.0,0.0,0.29110354,0.059639677
961,-511,1,98.38,98.38,0.0,0.0,0.35327893,0.059639677
962,-193,8,197.44,24.68,16.49,1.0,5.6438656,0.14875863
963,-512,1,75.81,75.81,0.0,0.0,0.3700685,0.059639677
964,-512,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
965,-9,8,106.5,13.3125,0.0,0.0,5.4962244,0.14697242
966,-512,1,21.75,21.75,0.0,0.0,0.29110354,0.059639677
967,-468,1,33.35,33.35,0.0,0.0,0.34032434,0.059639677
968,-104,6,67.15,11.191666666666668,0.0,0.0,3.0860956,0.1750532
969,-512,1,14.96,14.96,0.0,0.0,0.25094053,0.059639677
970,-498,2,32.98,16.49,0.0,0.0,0.30016133,0.060734883
971,-309,2,26.740000000000002,13.370000000000001,0.0,0.0,1.6829228,0.085318916
972,-512,1,29.33,29.33,0.0,0.0,0.29110354,0.059639677
973,-512,1,46.99,46.99,0.0,0.0,0.2705638,0.059639677
974,-512,1,18.36,18.36,0.0,0.0,0.25094053,0.059639677
975,-511,1,95.73,95.73,0.0,0.0,0.35327893,0.059639677
976,-512,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
977,-512,1,28.99,28.99,0.0,0.0,0.29110354,0.059639677
978,-407,2,25.39,12.695,0.0,0.0,0.7544072,0.06337989
979,-66,6,399.59,66.59833333333333,0.0,0.0,8.232824,0.17504331
980,-85,7,442.28000000000003,63.182857142857145,50.95,1.0,19.712297,0.19814721
981,-71,2,308.38,154.19,0.0,0.0,-0.018789353,0.08917171
982,-511,1,48.5,48.5,0.0,0.0,0.2705638,0.059639677
983,-511,1,137.11,137.11,0.0,0.0,0.9493608,0.059639677
984,-511,1,44.69,44.69,0.0,0.0,0.3178913,0.059639677
985,-169,3,176.18,58.72666666666667,0.0,0.0,4.724623,0.10676478
986,-511,1,77.25,77.25,0.0,0.0,1.7140057,0.059639677
987,-461,2,41.9,20.95,0.0,0.0,0.3178913,0.070325576
988,-262,5,246.70000000000002,49.34,0.0,0.0,4.4752755,0.11349653
989,-511,1,14.96,14.96,0.0,0.0,0.25094053,0.059639677
990,-508,2,51.309999999999995,25.654999999999998,0.0,0.0,0.52009016,0.065573685
991,-3,3,121.82000000000001,40.60666666666667,0.0,0.0,5.150179,0.167952
992,-166,6,284.89,47.48166666666666,0.0,0.0,8.638466,0.14370537
993,-174,3,54.239999999999995,18.08,0.0,0.0,1.5522039,0.0770122
994,-181,2,42.43,21.215,0.0,0.0,1.4087328,0.08085026
995,-442,2,35.31,17.655,0.0,0.0,0.30016133,0.062874526
996,-511,1,79.55,79.55,0.0,0.0,0.47511956,0.059639677
997,-232,8,256.25,32.03125,0.0,0.0,5.458058,0.14552037
998,-44,5,279.87,55.974000000000004,0.0,0.0,6.2983327,0.12743515
999,-31,4,102.15,25.5375,0.0,0.0,4.72294,0.15761295
1000,-496,1,8.99,8.99,0.0,0.0,0.25094053,0.059639677
1001,-378,3,73.03,24.343333333333334,0.0,0.0,1.3860768,0.08852738
1002,-24,3,44.22,14.74,0.0,0.0,3.2765284,0.1414637
1003,-511,1,44.75,44.75,0.0,0.0,0.3178913,0.059639677
1004,-119,3,257.88,85.96,0.0,0.0,6.276496,0.10571788
1005,-511,1,31.32,31.32,0.0,0.0,0.29110354,0.059639677
1006,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1007,-487,2,46.95,23.475,0.0,0.0,0.2705638,0.060734883
1008,-379,3,86.38,28.793333333333333,0.0,0.0,2.2864547,0.09165469
1009,-466,2,40.6,20.3,0.0,0.0,0.34032434,0.070325576
1010,-511,1,21.74,21.74,0.0,0.0,0.29110354,0.059639677
1011,-510,1,54.67,54.67,0.0,0.0,0.57958204,0.059639677
1012,-393,4,74.62,18.655,0.0,0.0,1.8956531,0.080963865
1013,-511,1,38.99,38.99,0.0,0.0,0.34032434,0.059639677
1014,-511,1,96.36,96.36,0.0,0.0,0.35327893,0.059639677
1015,-511,1,19.7,19.7,0.0,0.0,0.29110354,0.059639677
1016,-233,2,24.759999999999998,12.379999999999999,0.0,0.0,1.270266,0.08668286
1017,-511,1,9.97,9.97,0.0,0.0,0.25094053,0.059639677
1018,-23,8,224.9,28.1125,0.0,0.0,9.3216095,0.21557392
1019,-501,2,51.75,25.875,0.0,0.0,0.52009016,0.060734883
1020,-511,1,29.73,29.73,0.0,0.0,0.29110354,0.059639677
1021,-315,2,73.44,36.72,0.0,0.0,1.7279661,0.09200977
1022,-511,1,14.7,14.7,0.0,0.0,0.25094053,0.059639677
1023,-511,1,24.98,24.98,0.0,0.0,0.29110354,0.059639677
1024,-511,1,62.25,62.25,0.0,0.0,0.352373,0.059639677
1025,-75,3,90.94999999999999,30.316666666666663,22.37,1.0,4.4695663,0.14894275
1026,-344,3,154.17999999999998,51.393333333333324,0.0,0.0,3.1918988,0.10733207
1027,-341,2,28.14,14.07,0.0,0.0,1.6829228,0.08226854
1028,-511,1,14.48,14.48,0.0,0.0,0.25094053,0.059639677
1029,-420,3,243.61,81.20333333333333,0.0,0.0,3.4227786,0.07229753
1030,-385,5,204.93,40.986000000000004,0.0,0.0,3.03205,0.07168894
1031,-511,1,31.32,31.32,0.0,0.0,0.29110354,0.059639677
1032,-30,9,357.96000000000004,39.77333333333334,0.0,0.0,11.557425,0.26061052
1033,-511,1,55.88,55.88,0.0,0.0,0.57958204,0.059639677
1034,-511,1,33.96,33.96,0.0,0.0,0.34032434,0.059639677
1035,-459,2,108.93,54.465,0.0,0.0,0.8816293,0.06779838
1036,-511,1,12.77,12.77,0.0,0.0,0.25094053,0.059639677
1037,-465,2,159.2,79.6,55.97,1.0,1.5402682,0.08831497
1038,-511,1,283.97,283.97,0.0,0.0,0.0647112,0.059639677
1039,-233,4,74.34,18.585,0.0,0.0,2.2473319,0.1205768
1040,-511,1,15.99,15.99,0.0,0.0,0.25094053,0.059639677
1041,-106,2,93.91000000000001,46.955000000000005,0.0,0.0,4.621666,0.105947815
1042,-467,1,42.7,42.7,0.0,0.0,0.3178913,0.059639677
1043,-511,1,75.82,75.82,0.0,0.0,0.3700685,0.059639677
1044,-511,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
1045,0,5,149.13,29.826,0.0,0.0,7.861614,0.1492184
1046,-404,4,178.26999999999998,44.567499999999995,0.0,0.0,2.0761755,0.07116176
1047,-509,1,32.31,32.31,0.0,0.0,0.38947913,0.059639677
1048,-459,2,71.62,35.81,0.0,0.0,0.4941275,0.06316689
1049,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1050,-511,1,21.76,21.76,0.0,0.0,0.29110354,0.059639677
1051,-511,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
1052,-511,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
1053,-91,3,108.0,36.0,0.0,0.0,3.9985764,0.14894275
1054,-511,1,25.74,25.74,0.0,0.0,0.29110354,0.059639677
1055,-511,1,33.4,33.4,0.0,0.0,0.34032434,0.059639677
1056,-417,3,108.14,36.04666666666667,0.0,0.0,1.3089762,0.0771475
1057,-466,3,93.17999999999999,31.06,0.0,0.0,1.0478616,0.070325576
1058,-511,1,31.52,31.52,0.0,0.0,0.29110354,0.059639677
1059,-511,1,155.37,155.37,0.0,0.0,1.1656483,0.059639677
1060,-511,1,29.92,29.92,0.0,0.0,0.29110354,0.059639677
1061,-511,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
1062,-511,1,14.96,14.96,0.0,0.0,0.25094053,0.059639677
1063,-367,2,52.48,26.24,0.0,0.0,1.7266079,0.09715033
1064,-511,1,45.31,45.31,0.0,0.0,0.2705638,0.059639677
1065,-449,2,63.540000000000006,31.770000000000003,0.0,0.0,0.4941275,0.06316689
1066,-168,3,132.03,44.01,0.0,0.0,3.297751,0.10676478
1067,-511,1,71.45,71.45,0.0,0.0,0.21190059,0.059639677
1068,-53,8,151.9,18.9875,0.0,0.0,7.1145315,0.20133568
1069,-390,3,65.06,21.686666666666667,0.0,0.0,1.20195,0.080963865
1070,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1071,-6,3,197.23,65.74333333333333,29.48,1.0,9.686096,0.2394167
1072,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1073,-511,1,26.99,26.99,0.0,0.0,0.29110354,0.059639677
1074,-511,1,68.84,68.84,0.0,0.0,0.352373,0.059639677
1075,-13,3,48.84,16.28,14.99,1.0,4.720147,0.19411662
1076,-287,3,176.4,58.800000000000004,0.0,0.0,2.9830685,0.1101522
1077,-4,48,3286.43,68.46729166666667,38.06,1.0,48.152725,0.56093735
1078,-4,3,45.839999999999996,15.28,0.0,0.0,5.7687054,0.17043535
1079,-511,1,66.0,66.0,0.0,0.0,0.352373,0.059639677
1080,-511,1,14.99,14.99,0.0,0.0,0.25094053,0.059639677
1081,-511,1,29.98,29.98,0.0,0.0,0.29110354,0.059639677
1082,-59,2,79.73,39.865,0.0,0.0,2.9492517,0.10890818
1083,-168,10,296.25,29.625,25.98,1.0,8.328879,0.1676348
1084,-6,4,185.10000000000002,46.275000000000006,0.0,0.0,11.332218,0.15523103
1085,-35,13,295.03,22.694615384615382,0.0,0.0,10.686245,0.28451264
1086,-175,4,83.29,20.8225,0.0,0.0,3.1643593,0.116834775
1087,-10,6,183.82,30.636666666666667,0.0,0.0,9.335199,0.21216074
1088,-511,1,47.07,47.07,0.0,0.0,0.2705638,0.059639677
1089,-249,4,110.47,27.6175,0.0,0.0,2.7931583,0.10839596
1090,-511,1,17.56,17.56,0.0,0.0,0.25094053,0.059639677
1091,-431,2,103.61,51.805,0.0,0.0,1.0012451,0.06316689
1092,-3,8,234.72,29.34,55.46,1.0,14.049646,0.3411132
1093,-511,1,24.99,24.99,0.0,0.0,0.29110354,0.059639677
1094,-26,8,157.66,19.7075,25.57,1.0,7.3709726,0.20410198
1095,-501,2,21.75,10.875,0.0,0.0,0.25094053,0.06876928
1096,-511,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
1097,-511,1,155.24,155.24,0.0,0.0,1.1656483,0.059639677
1098,-511,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
1099,-69,11,254.82999999999998,23.166363636363634,46.47,1.0,9.984148,0.2938964
1100,-335,4,71.09,17.7725,0.0,0.0,1.807047,0.09130653
1101,-511,1,0.0,0.0,0.0,0.0,0.25094053,0.059639677
1102,-510,1,51.88,51.88,0.0,0.0,0.57958204,0.059639677
1103,-511,1,41.1,41.1,0.0,0.0,0.34032434,0.059639677
1104,-41,2,62.69,31.345,0.0,0.0,2.32276,0.10873527
1105,-511,2,40.67,20.335,0.0,0.0,0.34032434,0.068792224
1106,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1107,-343,3,56.46,18.82,0.0,0.0,1.807047,0.09130653
1108,-86,18,190.81,10.600555555555555,0.0,0.0,9.847662,0.2943779
1109,-511,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
1110,-511,1,75.45,75.45,0.0,0.0,0.3700685,0.059639677
1111,-95,4,93.0,23.25,0.0,0.0,4.4531555,0.14693652
1112,-511,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
1113,-511,1,33.99,33.99,0.0,0.0,0.34032434,0.059639677
1114,-154,2,48.97,24.485,0.0,0.0,1.2553375,0.082716644
1115,-510,1,19.99,19.99,0.0,0.0,0.29110354,0.059639677
1116,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1117,-489,1,14.96,14.96,0.0,0.0,0.25094053,0.059639677
1118,-511,1,9.77,9.77,0.0,0.0,0.25094053,0.059639677
1119,-393,2,23.54,11.77,0.0,0.0,0.9511321,0.06451263
1120,-97,4,56.71,14.1775,0.0,0.0,2.3173506,0.09902998
1121,-132,4,138.45999999999998,34.614999999999995,0.0,0.0,2.9118974,0.10890737
1122,-291,2,81.77,40.885,0.0,0.0,3.0727518,0.11940141
1123,-511,1,19.96,19.96,0.0,0.0,0.29110354,0.059639677
1124,-511,1,26.13,26.13,0.0,0.0,0.29110354,0.059639677
1125,-430,2,28.14,14.07,0.0,0.0,0.32018048,0.062874526
1126,-510,1,64.28,64.28,0.0,0.0,0.352373,0.059639677
1127,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1128,-511,1,13.99,13.99,0.0,0.0,0.25094053,0.059639677
1129,-511,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
1130,-511,1,14.99,14.99,0.0,0.0,0.25094053,0.059639677
1131,-511,1,71.63,71.63,0.0,0.0,0.21190059,0.059639677
1132,-36,4,79.38,19.845,0.0,0.0,3.5715659,0.15390052
1133,-2,7,126.87,18.124285714285715,0.0,0.0,3.8700902,0.16805805
1134,-511,1,42.98,42.98,0.0,0.0,0.3178913,0.059639677
1135,-510,1,32.95,32.95,0.0,0.0,0.34032434,0.059639677
1136,-511,1,11.77,11.77,0.0,0.0,0.25094053,0.059639677
1137,-29,4,169.02999999999997,42.25749999999999,0.0,0.0,6.6892886,0.15412727
1138,-511,1,16.0,16.0,0.0,0.0,0.25094053,0.059639677
1139,-387,3,35.91,11.969999999999999,0.0,0.0,0.9875264,0.06371312
1140,-511,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
1141,-511,1,16.7,16.7,0.0,0.0,0.25094053,0.059639677
1142,-462,1,29.9,29.9,0.0,0.0,0.29110354,0.059639677
1143,-467,2,32.71,16.355,0.0,0.0,0.36412024,0.070325576
1144,-470,1,43.11,43.11,0.0,0.0,0.3178913,0.059639677
1145,-511,1,19.96,19.96,0.0,0.0,0.29110354,0.059639677
1146,-511,1,28.14,28.14,0.0,0.0,0.29110354,0.059639677
1147,-511,1,26.73,26.73,0.0,0.0,0.29110354,0.059639677
1148,-61,8,98.77000000000001,12.346250000000001,0.0,0.0,4.91314,0.16447146
1149,-510,2,34.56,17.28,0.0,0.0,0.30016133,0.06912913
1150,-511,1,37.97,37.97,0.0,0.0,0.34032434,0.059639677
1151,-511,1,96.41,96.41,0.0,0.0,0.35327893,0.059639677
1152,-263,4,52.53,13.1325,0.0,0.0,2.007334,0.11587463
1153,-77,2,161.76,80.88,0.0,0.0,2.9628344,0.09383536
1154,-496,2,20.15,10.075,0.0,0.0,0.25094053,0.06876928
1155,-113,2,148.97,74.485,0.0,0.0,3.7774613,0.10020203
1156,-275,4,76.61,19.1525,0.0,0.0,2.5285187,0.112755805
1157,-254,5,164.03,32.806,0.0,0.0,2.7242181,0.10967134
1158,-278,2,94.92999999999999,47.464999999999996,0.0,0.0,3.2266498,0.10961608
1159,-477,1,15.9,15.9,0.0,0.0,0.25094053,0.059639677
1160,-479,3,382.23,127.41000000000001,0.0,0.0,-0.58102304,0.06182328
1161,-70,11,1244.34,113.12181818181817,0.0,0.0,31.379534,0.24943522
1162,-479,1,15.76,15.76,0.0,0.0,0.25094053,0.059639677
1163,-511,1,17.9,17.9,0.0,0.0,0.25094053,0.059639677
1164,-485,2,86.2,43.1,0.0,0.0,1.1540083,0.060734883
1165,-511,1,9.98,9.98,0.0,0.0,0.25094053,0.059639677
1166,-511,1,109.9,109.9,0.0,0.0,0.23881301,0.059639677
1167,-43,8,415.29,51.91125,0.0,0.0,9.453119,0.25059393
1168,-511,1,41.5,41.5,0.0,0.0,0.34032434,0.059639677
1169,-463,1,13.97,13.97,0.0,0.0,0.25094053,0.059639677
1170,-10,11,450.1,40.91818181818182,0.0,0.0,20.988703,0.32849625
1171,0,13,468.03999999999996,36.00307692307692,0.0,0.0,17.290207,0.28447917
1172,-511,1,14.99,14.99,0.0,0.0,0.25094053,0.059639677
1173,-511,1,28.19,28.19,0.0,0.0,0.29110354,0.059639677
1174,-511,1,34.9,34.9,0.0,0.0,0.34032434,0.059639677
1175,-510,1,53.08,53.08,0.0,0.0,0.57958204,0.059639677
1176,-15,14,447.45,31.960714285714285,15.49,1.0,21.459578,0.29250103
1177,-511,1,77.07,77.07,0.0,0.0,1.7140057,0.059639677
1178,-511,1,14.79,14.79,0.0,0.0,0.25094053,0.059639677
1179,-511,1,15.36,15.36,0.0,0.0,0.25094053,0.059639677
1180,-194,2,59.44,29.72,0.0,0.0,1.4143407,0.08233391
1181,-511,1,12.97,12.97,0.0,0.0,0.25094053,0.059639677
1182,-511,1,22.53,22.53,0.0,0.0,0.29110354,0.059639677
1183,-137,7,346.01,49.43,25.07,1.0,8.355161,0.18499088
1184,-466,3,43.73,14.576666666666666,0.0,0.0,0.37776646,0.070325576
1185,-200,5,367.82,73.564,0.0,0.0,4.693167,0.1090387
1186,-511,1,0.0,0.0,0.0,0.0,0.25094053,0.059639677
1187,-511,1,11.99,11.99,0.0,0.0,0.25094053,0.059639677
1188,-511,1,43.09,43.09,0.0,0.0,0.3178913,0.059639677
1189,-499,1,16.3,16.3,0.0,0.0,0.25094053,0.059639677
1190,-27,5,171.06,34.212,0.0,0.0,6.7526374,0.18507397
1191,-511,1,45.29,45.29,0.0,0.0,0.2705638,0.059639677
1192,-105,3,92.69999999999999,30.899999999999995,0.0,0.0,3.6825268,0.11059581
1193,-511,1,23.99,23.99,0.0,0.0,0.29110354,0.059639677
1194,-511,1,21.99,21.99,0.0,0.0,0.29110354,0.059639677
1195,-42,16,721.06,45.06625,24.98,1.0,40.40198,0.32011256
1196,-134,4,130.72,32.68,0.0,0.0,3.1375704,0.10890737
1197,-511,1,28.93,28.93,0.0,0.0,0.29110354,0.059639677
1198,-496,2,41.910000000000004,20.955000000000002,0.0,0.0,0.3178913,0.060734883
1199,-511,1,26.73,26.73,0.0,0.0,0.29110354,0.059639677
1200,-510,1,40.69,40.69,0.0,0.0,0.34032434,0.059639677
1201,-511,1,35.91,35.91,92.03,1.0,0.34032434,0.059639677
1202,-511,1,11.99,11.99,0.0,0.0,0.25094053,0.059639677
1203,-325,2,60.05,30.025,0.0,0.0,1.7279661,0.09616795
1204,-359,4,277.83,69.4575,0.0,0.0,3.5515146,0.107751966
1205,-291,6,403.25,67.20833333333333,0.0,0.0,0.031611368,0.10794611
1206,-511,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1207,-457,1,14.37,14.37,0.0,0.0,0.25094053,0.059639677
1208,-36,5,80.88,16.176,0.0,0.0,4.183194,0.1652504
1209,-511,1,31.51,31.51,0.0,0.0,0.29110354,0.059639677
1210,-511,1,25.74,25.74,0.0,0.0,0.29110354,0.059639677
1211,-511,1,9.97,9.97,0.0,0.0,0.25094053,0.059639677
1212,-210,9,286.32,31.813333333333333,0.0,0.0,4.5890408,0.11450732
1213,-176,2,95.97,47.985,0.0,0.0,3.1788018,0.10639181
1214,-484,2,37.74,18.87,0.0,0.0,0.30016133,0.060734883
1215,-511,1,72.64,72.64,0.0,0.0,0.21190059,0.059639677
1216,-511,1,11.99,11.99,0.0,0.0,0.25094053,0.059639677
1217,-431,2,55.93,27.965,0.0,0.0,0.58933,0.062874526
1218,-511,1,15.36,15.36,0.0,0.0,0.25094053,0.059639677
1219,-511,1,26.34,26.34,0.0,0.0,0.29110354,0.059639677
1220,-511,1,12.77,12.77,0.0,0.0,0.25094053,0.059639677
1221,-120,5,198.94,39.788,0.0,0.0,6.801838,0.11546982
1222,-511,1,20.99,20.99,0.0,0.0,0.29110354,0.059639677
1223,-511,1,56.51,56.51,0.0,0.0,0.57958204,0.059639677
1224,-505,1,63.11,63.11,0.0,0.0,0.352373,0.059639677
1225,-511,1,0.0,0.0,0.0,0.0,0.25094053,0.059639677
1226,-103,7,80.53,11.504285714285714,0.0,0.0,3.7603235,0.21447738
1227,-236,2,38.03,19.015,0.0,0.0,1.4087328,0.07886303
1228,-203,7,141.91,20.27285714285714,0.0,0.0,3.0141687,0.12558815
1229,-101,10,347.61,34.761,0.0,0.0,11.930293,0.24897142
1230,-511,1,56.5,56.5,0.0,0.0,0.57958204,0.059639677
1231,-511,1,25.74,25.74,0.0,0.0,0.29110354,0.059639677
1232,-266,8,298.46,37.3075,0.0,0.0,2.8673856,0.09547721
1233,-511,1,29.92,29.92,0.0,0.0,0.29110354,0.059639677
1234,-511,1,24.77,24.77,0.0,0.0,0.29110354,0.059639677
1235,-511,1,14.9,14.9,0.0,0.0,0.25094053,0.059639677
1236,-132,4,123.71000000000001,30.927500000000002,0.0,0.0,3.353226,0.10890737
1237,-303,3,33.730000000000004,11.243333333333334,14.99,1.0,1.8300371,0.09427933
1238,-511,1,44.37,44.37,0.0,0.0,0.3178913,0.059639677
1239,-511,1,38.39,38.39,0.0,0.0,0.34032434,0.059639677
1240,-511,1,36.36,36.36,0.0,0.0,0.34032434,0.059639677
1241,-123,5,132.57,26.514,0.0,0.0,3.2657475,0.11185202
1242,-510,1,15.36,15.36,0.0,0.0,0.25094053,0.059639677
1243,-405,2,69.67,34.835,0.0,0.0,0.8628874,0.07594177
1244,-196,2,65.3,32.65,0.0,0.0,1.4143407,0.081976056
1245,-511,1,9.77,9.77,0.0,0.0,0.25094053,0.059639677
1246,-500,2,24.98,12.49,0.0,0.0,0.25094053,0.060734883
1247,-81,5,200.98,40.196,42.47,1.0,7.507237,0.13637486
1248,-60,5,389.84000000000003,77.968,0.0,0.0,11.6237,0.1321039
